Tarih,Mahalle,Elektrik_Tuketim,Su_Tuketim,Dogalgaz_Tuketim,_id
2022-01-02 03:00:00,Kültürpark,5366.83,1120.22,13.62,6931e45a95082e6ab83ef6d7
2022-01-02 03:00:00,Universite,14221.98,472.9,4223.1,6931e45a95082e6ab83ef6d8
2022-01-02 03:30:00,Çaydaçıra,2397.59,40.09,3247.89,6931e45a95082e6ab83ef6d9
2022-01-02 03:30:00,İzzetpaşa,1611.0,25.75,2718.03,6931e45a95082e6ab83ef6da
2022-01-02 03:30:00,Sanayi,13722.02,79.01,48.32,6931e45a95082e6ab83ef6db
2022-01-02 03:30:00,Kültürpark,5295.19,995.43,12.54,6931e45a95082e6ab83ef6dc
2022-01-02 03:30:00,Universite,12608.13,542.92,4220.6,6931e45a95082e6ab83ef6dd
2022-01-02 04:00:00,Çaydaçıra,1972.51,34.94,3159.5,6931e45a95082e6ab83ef6de
2022-01-02 04:00:00,İzzetpaşa,1526.94,22.86,2790.58,6931e45a95082e6ab83ef6df
2022-01-02 04:00:00,Sanayi,11233.67,84.83,48.96,6931e45a95082e6ab83ef6e0
2022-01-02 04:00:00,Kültürpark,7048.71,1036.93,14.59,6931e45a95082e6ab83ef6e1
2022-01-02 04:00:00,Universite,15204.3,531.65,4146.89,6931e45a95082e6ab83ef6e2
2022-01-02 04:30:00,Çaydaçıra,1955.68,26.97,3144.8,6931e45a95082e6ab83ef6e3
2022-01-02 04:30:00,İzzetpaşa,1443.96,20.41,2675.92,6931e45a95082e6ab83ef6e4
2022-01-02 04:30:00,Sanayi,13908.03,83.37,47.12,6931e45a95082e6ab83ef6e5
2022-01-02 04:30:00,Kültürpark,6554.99,1080.83,13.76,6931e45a95082e6ab83ef6e6
2022-01-02 04:30:00,Universite,17141.65,458.85,3726.66,6931e45a95082e6ab83ef6e7
2022-01-02 05:00:00,Çaydaçıra,1748.34,22.9,3556.23,6931e45a95082e6ab83ef6e8
2022-01-02 05:00:00,İzzetpaşa,1566.39,17.18,3001.8,6931e45a95082e6ab83ef6e9
2022-01-02 05:00:00,Sanayi,13277.3,83.52,52.6,6931e45a95082e6ab83ef6ea
2022-01-02 05:00:00,Kültürpark,6840.74,1075.03,12.8,6931e45a95082e6ab83ef6eb
2022-01-02 05:00:00,Universite,15360.17,451.24,4331.65,6931e45a95082e6ab83ef6ec
2022-01-02 05:30:00,Çaydaçıra,1584.75,23.65,3123.12,6931e45a95082e6ab83ef6ed
2022-01-02 05:30:00,İzzetpaşa,1084.91,13.85,3031.26,6931e45a95082e6ab83ef6ee
2022-01-02 05:30:00,Sanayi,12285.77,83.24,53.23,6931e45a95082e6ab83ef6ef
2022-01-02 05:30:00,Kültürpark,7300.62,1112.42,13.74,6931e45a95082e6ab83ef6f0
2022-01-02 05:30:00,Universite,17805.77,533.7,4452.64,6931e45a95082e6ab83ef6f1
2022-01-02 06:00:00,Çaydaçıra,1387.34,17.63,3282.27,6931e45a95082e6ab83ef6f2
2022-01-02 06:00:00,İzzetpaşa,1036.13,13.07,3178.78,6931e45a95082e6ab83ef6f3
2022-01-02 06:00:00,Sanayi,14344.03,82.72,51.38,6931e45a95082e6ab83ef6f4
2022-01-02 06:00:00,Kültürpark,7861.49,1298.24,12.95,6931e45a95082e6ab83ef6f5
2022-01-02 06:00:00,Universite,14010.54,584.53,4093.44,6931e45a95082e6ab83ef6f6
2022-01-02 06:30:00,Çaydaçıra,2319.27,46.8,3437.01,6931e45a95082e6ab83ef6f7
2022-01-02 06:30:00,İzzetpaşa,1761.8,45.0,3167.38,6931e45a95082e6ab83ef6f8
2022-01-02 06:30:00,Sanayi,12585.65,80.07,50.37,6931e45a95082e6ab83ef6f9
2022-01-02 06:30:00,Kültürpark,8309.11,1234.31,12.94,6931e45a95082e6ab83ef6fa
2022-01-02 06:30:00,Universite,13330.82,566.05,4319.26,6931e45a95082e6ab83ef6fb
2022-01-02 07:00:00,Çaydaçıra,2717.21,98.74,3474.48,6931e45a95082e6ab83ef6fc
2022-01-02 07:00:00,İzzetpaşa,2479.09,64.08,3153.48,6931e45a95082e6ab83ef6fd
2022-01-02 07:00:00,Sanayi,13411.24,73.95,47.76,6931e45a95082e6ab83ef6fe
2022-01-02 07:00:00,Kültürpark,9249.77,1285.51,13.66,6931e45a95082e6ab83ef6ff
2022-01-02 07:00:00,Universite,15962.2,550.44,4153.84,6931e45a95082e6ab83ef700
2022-01-02 07:30:00,Çaydaçıra,4331.87,148.42,3476.64,6931e45a95082e6ab83ef701
2022-01-02 07:30:00,İzzetpaşa,3400.89,102.78,3192.2,6931e45a95082e6ab83ef702
2022-01-02 07:30:00,Sanayi,13067.29,76.79,48.04,6931e45a95082e6ab83ef703
2022-01-02 07:30:00,Kültürpark,9654.68,1319.1,13.95,6931e45a95082e6ab83ef704
2022-01-02 07:30:00,Universite,15904.36,501.67,4350.52,6931e45a95082e6ab83ef705
2022-01-02 08:00:00,Çaydaçıra,4117.4,186.63,3517.25,6931e45a95082e6ab83ef706
2022-01-02 08:00:00,İzzetpaşa,3793.93,116.58,2936.9,6931e45a95082e6ab83ef707
2022-01-02 08:00:00,Sanayi,13009.1,92.18,50.63,6931e45a95082e6ab83ef708
2022-01-02 08:00:00,Kültürpark,11715.0,1353.33,13.3,6931e45a95082e6ab83ef709
2022-01-02 08:00:00,Universite,17297.3,560.05,4039.56,6931e45a95082e6ab83ef70a
2022-01-02 08:30:00,Çaydaçıra,4977.35,236.95,3504.72,6931e45a95082e6ab83ef70b
2022-01-02 08:30:00,İzzetpaşa,3976.59,171.8,2867.31,6931e45a95082e6ab83ef70c
2022-01-02 08:30:00,Sanayi,14344.11,90.24,55.99,6931e45a95082e6ab83ef70d
2022-01-02 08:30:00,Kültürpark,10526.0,1342.44,13.38,6931e45a95082e6ab83ef70e
2022-01-02 08:30:00,Universite,14898.73,545.67,3826.17,6931e45a95082e6ab83ef70f
2022-01-02 09:00:00,Çaydaçıra,4877.69,246.05,3445.38,6931e45a95082e6ab83ef710
2022-01-02 09:00:00,İzzetpaşa,3235.92,177.44,2878.22,6931e45a95082e6ab83ef711
2022-01-02 09:00:00,Sanayi,13328.08,94.87,53.67,6931e45a95082e6ab83ef712
2022-01-02 09:00:00,Kültürpark,12700.77,1101.35,13.44,6931e45a95082e6ab83ef713
2022-01-02 09:00:00,Universite,17274.49,552.76,4475.99,6931e45a95082e6ab83ef714
2022-01-02 09:30:00,Çaydaçıra,4395.56,281.95,2904.35,6931e45a95082e6ab83ef715
2022-01-02 09:30:00,İzzetpaşa,4060.2,208.98,2788.67,6931e45a95082e6ab83ef716
2022-01-02 09:30:00,Sanayi,12995.21,84.45,48.95,6931e45a95082e6ab83ef717
2022-01-02 09:30:00,Kültürpark,12493.36,1091.79,13.65,6931e45a95082e6ab83ef718
2022-01-02 09:30:00,Universite,18422.31,556.18,4104.7,6931e45a95082e6ab83ef719
2022-01-02 10:00:00,Çaydaçıra,4770.88,351.05,3051.3,6931e45a95082e6ab83ef71a
2022-01-02 10:00:00,İzzetpaşa,4028.5,248.62,3090.2,6931e45a95082e6ab83ef71b
2022-01-02 10:00:00,Sanayi,12815.98,93.64,50.17,6931e45a95082e6ab83ef71c
2022-01-02 10:00:00,Kültürpark,11368.88,1338.21,14.32,6931e45a95082e6ab83ef71d
2022-01-02 10:00:00,Universite,14264.78,514.69,4072.87,6931e45a95082e6ab83ef71e
2022-01-02 10:30:00,Çaydaçıra,4937.4,343.12,2779.14,6931e45a95082e6ab83ef71f
2022-01-02 10:30:00,İzzetpaşa,3300.84,210.87,2956.38,6931e45a95082e6ab83ef720
2022-01-02 10:30:00,Sanayi,11094.39,90.86,52.33,6931e45a95082e6ab83ef721
2022-01-02 10:30:00,Kültürpark,14725.56,1046.11,14.49,6931e45a95082e6ab83ef722
2022-01-02 10:30:00,Universite,14934.49,518.24,4273.11,6931e45a95082e6ab83ef723
2022-01-02 11:00:00,Çaydaçıra,5814.21,330.96,3118.31,6931e45a95082e6ab83ef724
2022-01-02 11:00:00,İzzetpaşa,3748.53,256.08,3102.41,6931e45a95082e6ab83ef725
2022-01-02 11:00:00,Sanayi,13050.94,91.35,49.46,6931e45a95082e6ab83ef726
2022-01-02 11:00:00,Kültürpark,13242.21,1329.58,14.19,6931e45a95082e6ab83ef727
2022-01-02 11:00:00,Universite,18466.34,466.91,3900.43,6931e45a95082e6ab83ef728
2022-01-02 11:30:00,Çaydaçıra,4854.11,341.89,3259.43,6931e45a95082e6ab83ef729
2022-01-02 11:30:00,İzzetpaşa,4019.54,192.85,2852.72,6931e45a95082e6ab83ef72a
2022-01-02 11:30:00,Sanayi,14273.65,94.14,51.91,6931e45a95082e6ab83ef72b
2022-01-02 11:30:00,Kültürpark,14060.65,1222.55,13.25,6931e45a95082e6ab83ef72c
2022-01-02 11:30:00,Universite,15423.59,592.63,3837.25,6931e45a95082e6ab83ef72d
2022-01-02 12:00:00,Çaydaçıra,5460.13,284.65,3488.7,6931e45a95082e6ab83ef72e
2022-01-02 12:00:00,İzzetpaşa,4270.75,199.44,3023.24,6931e45a95082e6ab83ef72f
2022-01-02 12:00:00,Sanayi,12611.51,85.67,54.01,6931e45a95082e6ab83ef730
2022-01-02 12:00:00,Kültürpark,12782.96,1192.97,13.37,6931e45a95082e6ab83ef731
2022-01-02 12:00:00,Universite,12225.04,485.44,4146.41,6931e45a95082e6ab83ef732
2022-01-02 12:30:00,Çaydaçıra,5311.69,186.51,3205.19,6931e45a95082e6ab83ef733
2022-01-02 12:30:00,İzzetpaşa,3309.2,144.47,2786.78,6931e45a95082e6ab83ef734
2022-01-02 12:30:00,Sanayi,12569.44,93.78,49.39,6931e45a95082e6ab83ef735
2022-01-02 12:30:00,Kültürpark,15726.32,1495.38,13.11,6931e45a95082e6ab83ef736
2022-01-02 12:30:00,Universite,16219.11,548.01,4064.18,6931e45a95082e6ab83ef737
2022-01-02 13:00:00,Çaydaçıra,5223.46,132.06,3114.92,6931e45a95082e6ab83ef738
2022-01-02 13:00:00,İzzetpaşa,3755.15,107.26,2940.32,6931e45a95082e6ab83ef739
2022-01-02 13:00:00,Sanayi,12637.16,94.54,54.65,6931e45a95082e6ab83ef73a
2022-01-02 13:00:00,Kültürpark,15317.81,1417.43,14.79,6931e45a95082e6ab83ef73b
2022-01-02 13:00:00,Universite,14261.14,539.16,4388.07,6931e45a95082e6ab83ef73c
2022-01-02 13:30:00,Çaydaçıra,5388.99,119.22,3095.02,6931e45a95082e6ab83ef73d
2022-01-02 13:30:00,İzzetpaşa,3362.52,101.08,2686.76,6931e45a95082e6ab83ef73e
2022-01-02 13:30:00,Sanayi,14150.15,88.16,51.47,6931e45a95082e6ab83ef73f
2022-01-02 13:30:00,Kültürpark,15785.34,1190.53,13.39,6931e45a95082e6ab83ef740
2022-01-02 13:30:00,Universite,15283.47,520.05,4001.19,6931e45a95082e6ab83ef741
2022-01-02 14:00:00,Çaydaçıra,5050.88,141.44,3178.81,6931e45a95082e6ab83ef742
2022-01-02 14:00:00,İzzetpaşa,3653.59,101.95,3124.26,6931e45a95082e6ab83ef743
2022-01-02 14:00:00,Sanayi,14812.17,84.51,51.55,6931e45a95082e6ab83ef744
2022-01-02 14:00:00,Kültürpark,14201.37,1270.15,13.3,6931e45a95082e6ab83ef745
2022-01-02 14:00:00,Universite,15261.62,504.62,4241.57,6931e45a95082e6ab83ef746
2022-01-02 14:30:00,Çaydaçıra,5146.07,116.48,2806.98,6931e45a95082e6ab83ef747
2022-01-02 14:30:00,İzzetpaşa,3200.58,90.46,3033.76,6931e45a95082e6ab83ef748
2022-01-02 14:30:00,Sanayi,13257.86,89.86,50.29,6931e45a95082e6ab83ef749
2022-01-02 14:30:00,Kültürpark,14167.2,1290.47,13.97,6931e45a95082e6ab83ef74a
2022-01-02 14:30:00,Universite,15482.01,498.27,4206.03,6931e45a95082e6ab83ef74b
2022-01-02 15:00:00,Çaydaçıra,5324.52,101.94,2935.33,6931e45a95082e6ab83ef74c
2022-01-02 15:00:00,İzzetpaşa,4014.02,76.43,2820.12,6931e45a95082e6ab83ef74d
2022-01-02 15:00:00,Sanayi,13891.24,92.34,50.54,6931e45a95082e6ab83ef74e
2022-01-02 15:00:00,Kültürpark,16188.51,1449.97,12.52,6931e45a95082e6ab83ef74f
2022-01-02 15:00:00,Universite,13999.21,512.74,4453.78,6931e45a95082e6ab83ef750
2022-01-02 15:30:00,Çaydaçıra,5436.92,118.17,3476.41,6931e45a95082e6ab83ef751
2022-01-02 15:30:00,İzzetpaşa,3827.05,88.96,3133.88,6931e45a95082e6ab83ef752
2022-01-02 15:30:00,Sanayi,14561.62,97.17,50.1,6931e45a95082e6ab83ef753
2022-01-02 15:30:00,Kültürpark,15267.02,1335.11,13.51,6931e45a95082e6ab83ef754
2022-01-02 15:30:00,Universite,15200.88,512.01,4110.18,6931e45a95082e6ab83ef755
2022-01-02 16:00:00,Çaydaçıra,5311.36,113.28,2967.17,6931e45a95082e6ab83ef756
2022-01-02 16:00:00,İzzetpaşa,3709.5,97.93,2820.07,6931e45a95082e6ab83ef757
2022-01-02 16:00:00,Sanayi,13204.46,94.99,51.39,6931e45a95082e6ab83ef758
2022-01-02 16:00:00,Kültürpark,16461.46,1110.72,13.5,6931e45a95082e6ab83ef759
2022-01-02 16:00:00,Universite,16617.36,586.68,4138.51,6931e45a95082e6ab83ef75a
2022-01-02 16:30:00,Çaydaçıra,5795.35,115.99,3302.81,6931e45a95082e6ab83ef75b
2022-01-02 16:30:00,İzzetpaşa,4438.64,94.72,2995.63,6931e45a95082e6ab83ef75c
2022-01-02 16:30:00,Sanayi,13836.72,91.59,50.03,6931e45a95082e6ab83ef75d
2022-01-02 16:30:00,Kültürpark,16945.76,1408.84,13.76,6931e45a95082e6ab83ef75e
2022-01-02 16:30:00,Universite,15277.36,476.29,4632.44,6931e45a95082e6ab83ef75f
2022-01-02 17:00:00,Çaydaçıra,5364.06,97.68,2851.61,6931e45a95082e6ab83ef760
2022-01-02 17:00:00,İzzetpaşa,4251.78,82.87,2947.4,6931e45a95082e6ab83ef761
2022-01-02 17:00:00,Sanayi,13230.03,83.56,48.46,6931e45a95082e6ab83ef762
2022-01-02 17:00:00,Kültürpark,14689.73,936.62,13.78,6931e45a95082e6ab83ef763
2022-01-02 17:00:00,Universite,16029.92,484.22,4503.46,6931e45a95082e6ab83ef764
2022-01-02 17:30:00,Çaydaçıra,5682.96,152.32,3090.67,6931e45a95082e6ab83ef765
2022-01-02 17:30:00,İzzetpaşa,4697.48,117.05,2927.19,6931e45a95082e6ab83ef766
2022-01-02 17:30:00,Sanayi,14203.32,87.81,51.48,6931e45a95082e6ab83ef767
2022-01-02 17:30:00,Kültürpark,14209.01,1259.97,13.3,6931e45a95082e6ab83ef768
2022-01-02 17:30:00,Universite,15291.78,471.25,4127.94,6931e45a95082e6ab83ef769
2022-01-02 18:00:00,Çaydaçıra,6443.66,198.56,3388.31,6931e45a95082e6ab83ef76a
2022-01-02 18:00:00,İzzetpaşa,5113.63,138.59,3038.92,6931e45a95082e6ab83ef76b
2022-01-02 18:00:00,Sanayi,14396.38,96.87,48.42,6931e45a95082e6ab83ef76c
2022-01-02 18:00:00,Kültürpark,18109.92,1560.71,13.27,6931e45a95082e6ab83ef76d
2022-01-02 18:00:00,Universite,14341.31,543.92,4086.62,6931e45a95082e6ab83ef76e
2022-01-02 18:30:00,Çaydaçıra,7070.95,255.21,3248.49,6931e45a95082e6ab83ef76f
2022-01-02 18:30:00,İzzetpaşa,5581.71,145.64,2906.05,6931e45a95082e6ab83ef770
2022-01-02 18:30:00,Sanayi,16344.74,86.56,51.54,6931e45a95082e6ab83ef771
2022-01-02 18:30:00,Kültürpark,16995.74,1057.04,13.78,6931e45a95082e6ab83ef772
2022-01-02 18:30:00,Universite,16290.53,527.46,4194.57,6931e45a95082e6ab83ef773
2022-01-02 19:00:00,Çaydaçıra,7738.29,241.4,3356.22,6931e45a95082e6ab83ef774
2022-01-02 19:00:00,İzzetpaşa,4950.98,198.18,2984.44,6931e45a95082e6ab83ef775
2022-01-02 19:00:00,Sanayi,14751.0,92.82,45.89,6931e45a95082e6ab83ef776
2022-01-02 19:00:00,Kültürpark,15415.97,1358.48,12.49,6931e45a95082e6ab83ef777
2022-01-02 19:00:00,Universite,16914.71,545.92,4058.31,6931e45a95082e6ab83ef778
2022-01-02 19:30:00,Çaydaçıra,9057.9,226.23,3340.18,6931e45a95082e6ab83ef779
2022-01-02 19:30:00,İzzetpaşa,6952.56,175.89,3061.52,6931e45a95082e6ab83ef77a
2022-01-02 19:30:00,Sanayi,13581.73,88.05,49.42,6931e45a95082e6ab83ef77b
2022-01-02 19:30:00,Kültürpark,16797.2,1304.09,12.62,6931e45a95082e6ab83ef77c
2022-01-02 19:30:00,Universite,14434.56,603.38,4329.41,6931e45a95082e6ab83ef77d
2022-01-02 20:00:00,Çaydaçıra,8393.06,245.49,3033.94,6931e45a95082e6ab83ef77e
2022-01-02 20:00:00,İzzetpaşa,6812.34,183.9,3270.33,6931e45a95082e6ab83ef77f
2022-01-02 20:00:00,Sanayi,15049.03,99.39,53.06,6931e45a95082e6ab83ef780
2022-01-02 20:00:00,Kültürpark,15250.13,1284.42,12.67,6931e45a95082e6ab83ef781
2022-01-02 20:00:00,Universite,14952.54,583.58,4240.08,6931e45a95082e6ab83ef782
2022-01-02 20:30:00,Çaydaçıra,8408.91,229.82,3572.37,6931e45a95082e6ab83ef783
2022-01-02 20:30:00,İzzetpaşa,6459.28,166.61,2850.68,6931e45a95082e6ab83ef784
2022-01-02 20:30:00,Sanayi,16455.48,71.57,47.41,6931e45a95082e6ab83ef785
2022-01-02 20:30:00,Kültürpark,13509.13,1258.61,12.87,6931e45a95082e6ab83ef786
2022-01-02 20:30:00,Universite,14868.04,508.63,4404.04,6931e45a95082e6ab83ef787
2022-01-02 21:00:00,Çaydaçıra,8088.67,230.96,3361.02,6931e45a95082e6ab83ef788
2022-01-02 21:00:00,İzzetpaşa,5400.51,148.43,3144.16,6931e45a95082e6ab83ef789
2022-01-02 21:00:00,Sanayi,12247.17,84.12,51.91,6931e45a95082e6ab83ef78a
2022-01-02 21:00:00,Kültürpark,12937.88,1308.49,12.75,6931e45a95082e6ab83ef78b
2022-01-02 21:00:00,Universite,16059.44,519.69,4160.14,6931e45a95082e6ab83ef78c
2022-01-02 21:30:00,Çaydaçıra,7817.66,214.52,3418.19,6931e45a95082e6ab83ef78d
2022-01-02 21:30:00,İzzetpaşa,5699.72,152.9,3088.23,6931e45a95082e6ab83ef78e
2022-01-02 21:30:00,Sanayi,15281.97,84.01,46.28,6931e45a95082e6ab83ef78f
2022-01-02 21:30:00,Kültürpark,10158.57,1282.01,12.37,6931e45a95082e6ab83ef790
2022-01-02 21:30:00,Universite,13566.06,484.83,4436.9,6931e45a95082e6ab83ef791
2022-01-02 22:00:00,Çaydaçıra,6347.4,209.17,3127.68,6931e45a95082e6ab83ef792
2022-01-02 22:00:00,İzzetpaşa,5187.05,135.2,3175.81,6931e45a95082e6ab83ef793
2022-01-02 22:00:00,Sanayi,14046.1,87.11,51.52,6931e45a95082e6ab83ef794
2022-01-02 22:00:00,Kültürpark,9330.42,1432.72,13.58,6931e45a95082e6ab83ef795
2022-01-02 22:00:00,Universite,17754.22,526.45,3902.8,6931e45a95082e6ab83ef796
2022-01-02 22:30:00,Çaydaçıra,5783.25,140.12,3179.49,6931e45a95082e6ab83ef797
2022-01-02 22:30:00,İzzetpaşa,4469.17,118.28,3009.42,6931e45a95082e6ab83ef798
2022-01-02 22:30:00,Sanayi,14447.13,82.82,47.86,6931e45a95082e6ab83ef799
2022-01-02 22:30:00,Kültürpark,8578.35,1149.67,12.99,6931e45a95082e6ab83ef79a
2022-01-02 22:30:00,Universite,15043.62,515.73,4396.25,6931e45a95082e6ab83ef79b
2022-01-02 23:00:00,Çaydaçıra,5793.69,118.14,3169.71,6931e45a95082e6ab83ef79c
2022-01-02 23:00:00,İzzetpaşa,4176.11,92.84,3156.3,6931e45a95082e6ab83ef79d
2022-01-02 23:00:00,Sanayi,14487.26,89.91,50.99,6931e45a95082e6ab83ef79e
2022-01-02 23:00:00,Kültürpark,9191.22,830.48,13.77,6931e45a95082e6ab83ef79f
2022-01-02 23:00:00,Universite,16060.99,549.48,3908.88,6931e45a95082e6ab83ef7a0
2022-01-02 23:30:00,Çaydaçıra,4855.05,89.82,3227.73,6931e45a95082e6ab83ef7a1
2022-01-02 23:30:00,İzzetpaşa,3203.47,78.42,3211.38,6931e45a95082e6ab83ef7a2
2022-01-02 23:30:00,Sanayi,11669.1,77.59,47.48,6931e45a95082e6ab83ef7a3
2022-01-02 23:30:00,Kültürpark,6212.44,448.3,12.9,6931e45a95082e6ab83ef7a4
2022-01-02 23:30:00,Universite,16858.22,550.55,3980.05,6931e45a95082e6ab83ef7a5
2022-01-03 00:00:00,Çaydaçıra,3193.42,53.62,3005.55,6931e45a95082e6ab83ef7a6
2022-01-03 00:00:00,İzzetpaşa,2785.2,38.95,2481.77,6931e45a95082e6ab83ef7a7
2022-01-03 00:00:00,Sanayi,9138.52,67.88,54.66,6931e45a95082e6ab83ef7a8
2022-01-03 00:00:00,Kültürpark,3726.23,723.92,10.24,6931e45a95082e6ab83ef7a9
2022-01-03 00:00:00,Universite,16877.92,542.36,3579.87,6931e45a95082e6ab83ef7aa
2022-01-03 00:30:00,Çaydaçıra,2803.5,49.49,2694.32,6931e45a95082e6ab83ef7ab
2022-01-03 00:30:00,İzzetpaşa,2405.31,41.27,2448.69,6931e45a95082e6ab83ef7ac
2022-01-03 00:30:00,Sanayi,12315.21,83.41,47.87,6931e45a95082e6ab83ef7ad
2022-01-03 00:30:00,Kültürpark,3702.17,630.38,11.17,6931e45a95082e6ab83ef7ae
2022-01-03 00:30:00,Universite,14620.14,674.09,4251.38,6931e45a95082e6ab83ef7af
2022-01-03 01:00:00,Çaydaçıra,2948.69,40.49,2709.53,6931e45a95082e6ab83ef7b0
2022-01-03 01:00:00,İzzetpaşa,1998.09,34.87,2605.56,6931e45a95082e6ab83ef7b1
2022-01-03 01:00:00,Sanayi,12622.14,80.92,48.74,6931e45a95082e6ab83ef7b2
2022-01-03 01:00:00,Kültürpark,3750.94,680.48,10.5,6931e45a95082e6ab83ef7b3
2022-01-03 01:00:00,Universite,17154.97,699.2,4361.8,6931e45a95082e6ab83ef7b4
2022-01-03 01:30:00,Çaydaçıra,2655.57,42.34,2756.61,6931e45a95082e6ab83ef7b5
2022-01-03 01:30:00,İzzetpaşa,1982.46,33.63,2624.25,6931e45a95082e6ab83ef7b6
2022-01-03 01:30:00,Sanayi,13284.15,95.68,48.59,6931e45a95082e6ab83ef7b7
2022-01-03 01:30:00,Kültürpark,2850.89,619.4,10.99,6931e45a95082e6ab83ef7b8
2022-01-03 01:30:00,Universite,17140.94,758.82,4427.36,6931e45a95082e6ab83ef7b9
2022-01-03 02:00:00,Çaydaçıra,2281.83,42.11,2731.31,6931e45a95082e6ab83ef7ba
2022-01-03 02:00:00,İzzetpaşa,2011.46,32.57,2439.26,6931e45a95082e6ab83ef7bb
2022-01-03 02:00:00,Sanayi,14249.8,94.62,50.02,6931e45a95082e6ab83ef7bc
2022-01-03 02:00:00,Kültürpark,3555.46,784.55,10.63,6931e45a95082e6ab83ef7bd
2022-01-03 02:00:00,Universite,16844.81,781.36,4198.58,6931e45a95082e6ab83ef7be
2022-01-03 02:30:00,Çaydaçıra,2367.12,30.52,2927.83,6931e45a95082e6ab83ef7bf
2022-01-03 02:30:00,İzzetpaşa,1655.23,27.99,2454.77,6931e45a95082e6ab83ef7c0
2022-01-03 02:30:00,Sanayi,14405.6,91.66,52.38,6931e45a95082e6ab83ef7c1
2022-01-03 02:30:00,Kültürpark,3354.37,708.61,9.76,6931e45a95082e6ab83ef7c2
2022-01-03 02:30:00,Universite,13226.66,812.46,4124.71,6931e45a95082e6ab83ef7c3
2022-01-03 03:00:00,Çaydaçıra,1870.81,22.72,2594.79,6931e45a95082e6ab83ef7c4
2022-01-03 03:00:00,İzzetpaşa,1518.55,23.91,2567.88,6931e45a95082e6ab83ef7c5
2022-01-03 03:00:00,Sanayi,13764.53,84.37,50.01,6931e45a95082e6ab83ef7c6
2022-01-03 03:00:00,Kültürpark,3986.61,771.85,10.53,6931e45a95082e6ab83ef7c7
2022-01-03 03:00:00,Universite,15196.92,728.04,4012.93,6931e45a95082e6ab83ef7c8
2022-01-03 03:30:00,Çaydaçıra,1722.78,21.8,2599.13,6931e45a95082e6ab83ef7c9
2022-01-03 03:30:00,İzzetpaşa,1692.28,20.11,2397.03,6931e45a95082e6ab83ef7ca
2022-01-03 03:30:00,Sanayi,12551.86,81.38,44.43,6931e45a95082e6ab83ef7cb
2022-01-03 03:30:00,Kültürpark,4094.7,776.82,10.26,6931e45a95082e6ab83ef7cc
2022-01-03 03:30:00,Universite,16663.69,833.02,3854.25,6931e45a95082e6ab83ef7cd
2022-01-03 04:00:00,Çaydaçıra,1396.1,14.05,2638.6,6931e45a95082e6ab83ef7ce
2022-01-03 04:00:00,İzzetpaşa,1345.87,18.7,2462.99,6931e45a95082e6ab83ef7cf
2022-01-03 04:00:00,Sanayi,14798.56,98.95,51.23,6931e45a95082e6ab83ef7d0
2022-01-03 04:00:00,Kültürpark,4409.42,747.33,10.05,6931e45a95082e6ab83ef7d1
2022-01-03 04:00:00,Universite,16314.59,920.75,4114.89,6931e45a95082e6ab83ef7d2
2022-01-03 04:30:00,Çaydaçıra,1389.35,55.51,2908.14,6931e45a95082e6ab83ef7d3
2022-01-03 04:30:00,İzzetpaşa,1249.08,13.88,2294.06,6931e45a95082e6ab83ef7d4
2022-01-03 04:30:00,Sanayi,13734.85,102.31,52.33,6931e45a95082e6ab83ef7d5
2022-01-03 04:30:00,Kültürpark,4910.23,919.88,10.79,6931e45a95082e6ab83ef7d6
2022-01-03 04:30:00,Universite,15334.29,960.12,4332.22,6931e45a95082e6ab83ef7d7
2022-01-03 05:00:00,Çaydaçıra,1258.25,97.43,2750.28,6931e45a95082e6ab83ef7d8
2022-01-03 05:00:00,İzzetpaşa,1090.87,11.12,2568.05,6931e45a95082e6ab83ef7d9
2022-01-03 05:00:00,Sanayi,13779.84,101.78,42.59,6931e45a95082e6ab83ef7da
2022-01-03 05:00:00,Kültürpark,4441.56,851.69,10.87,6931e45a95082e6ab83ef7db
2022-01-03 05:00:00,Universite,17708.83,909.17,4045.57,6931e45a95082e6ab83ef7dc
2022-01-03 05:30:00,Çaydaçıra,2566.46,105.33,2765.55,6931e45a95082e6ab83ef7dd
2022-01-03 05:30:00,İzzetpaşa,939.72,37.47,2404.01,6931e45a95082e6ab83ef7de
2022-01-03 05:30:00,Sanayi,14273.09,82.43,48.3,6931e45a95082e6ab83ef7df
2022-01-03 05:30:00,Kültürpark,4698.31,734.04,11.15,6931e45a95082e6ab83ef7e0
2022-01-03 05:30:00,Universite,18527.35,884.15,4188.34,6931e45a95082e6ab83ef7e1
2022-01-03 06:00:00,Çaydaçıra,3829.34,157.66,3028.53,6931e45a95082e6ab83ef7e2
2022-01-03 06:00:00,İzzetpaşa,794.86,60.97,2510.13,6931e45a95082e6ab83ef7e3
2022-01-03 06:00:00,Sanayi,14313.62,85.78,50.6,6931e45a95082e6ab83ef7e4
2022-01-03 06:00:00,Kültürpark,5485.11,751.1,9.51,6931e45a95082e6ab83ef7e5
2022-01-03 06:00:00,Universite,15494.83,1130.03,4035.01,6931e45a95082e6ab83ef7e6
2022-01-03 06:30:00,Çaydaçıra,4815.21,187.1,3311.81,6931e45a95082e6ab83ef7e7
2022-01-03 06:30:00,İzzetpaşa,2033.99,79.18,2541.75,6931e45a95082e6ab83ef7e8
